operator,name_from,name_to,distance,price1,price2,price3,price4,price5,source
SANEF,LA CÔTE PICARDE N°24 A16,SALOUËL N°18,,7.20,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,VALLÉE DE LA NIÈVRE N°21,,4.10,,,,,official-2026
SANEF,LA FÈRE N°12,AIRE-SUR-LA-LYS N°4,,11.90,,,,,official-2026
SANEF,LA FÈRE N°12,ALBERT N°13.1,,5.50,,,,,official-2026
SANEF,LA FÈRE N°12,AMIENS EST (péage de Jules Verne) A29,,7.20,,,,,official-2026
SANEF,LA FÈRE N°12,ARRAS EST (A1) N°15,,7.00,,,,,official-2026
SANEF,LA FÈRE N°12,ARRAS NORD (A26) N°7,,8.30,,,,,official-2026
SANEF,LA FÈRE N°12,ATHIES N°54,,2.80,,,,,official-2026
SANEF,LA FÈRE N°12,BAPAUME N°14 A1,,7.70,,,,,official-2026
SANEF,LA FÈRE N°12,BÉTHUNE N°6,,9.80,,,,,official-2026
SANEF,LA FÈRE N°12,CALAIS (péage de Setques),,16.90,,,,,official-2026
SANEF,LA FÈRE N°12,CAMBRAI N°14,,5.20,,,,,official-2026
SANEF,LA FÈRE N°12,COMPIÈGNE OUEST N°10,,8.60,,,,,official-2026
SANEF,LA FÈRE N°12,GARE TGV N°53,,4.50,,,,,official-2026
SANEF,LA FÈRE N°12,GUIGNICOURT N°14,,3.80,,,,,official-2026
SANEF,LA FÈRE N°12,HORDAIN (péage d'Hordain) A2,,6.90,,,,,official-2026
SANEF,LA FÈRE N°12,LAON N°13,,1.30,,,,,official-2026
SANEF,LA FÈRE N°12,LILLE / DOURGES (péage de Fresnes),,8.90,,,,,official-2026
SANEF,LA FÈRE N°12,LILLERS N°5,,10.30,,,,,official-2026
SANEF,LA FÈRE N°12,LIÉVIN N°6.2,,9.30,,,,,official-2026
SANEF,LA FÈRE N°12,MARQUION N°8,,5.30,,,,,official-2026
SANEF,LA FÈRE N°12,MASNIÈRES N°9,,4.20,,,,,official-2026
SANEF,LA FÈRE N°12,NŒUX-LES-MINES N°6.1 A26 NORD,,9.30,,,,,official-2026
SANEF,LA FÈRE N°12,PARIS / ROISSY (péage de Chamant),,12.80,,,,,official-2026
SANEF,LA FÈRE N°12,PONT-SAINTE-MAXENCE N°9,,8.90,,,,,official-2026
SANEF,LA FÈRE N°12,PÉRONNE / VALLEE DE LA SOMME N°13,,4.70,,,,,official-2026
SANEF,LA FÈRE N°12,REIMS (péage de Courcy),,6.80,,,,,official-2026
SANEF,LA FÈRE N°12,RESSONS N°11,,7.10,,,,,official-2026
SANEF,LA FÈRE N°12,ROYE N°12,,5.80,,,,,official-2026
SANEF,LA FÈRE N°12,SAINT-OMER N°3,,13.90,,,,,official-2026
SANEF,LA FÈRE N°12,SAINT-QUENTIN NORD N°10,,2.00,,,,,official-2026
SANEF,LA FÈRE N°12,SAINT-QUENTIN SUD N°11,,1.50,,,,,official-2026
SANEF,LA FÈRE N°12,SENLIS N°8,,10.50,,,,,official-2026
SANEF,LA FÈRE N°12,VILLERS-BRETONNEUX N°52,,5.50,,,,,official-2026
SANEF,LAON N°13,AIRE-SUR-LA-LYS N°4,,14.90,,,,,official-2026
SANEF,LAON N°13,ALBERT N°13.1,,6.80,,,,,official-2026
SANEF,LAON N°13,AMIENS EST (péage de Jules Verne) A29,,9.50,,,,,official-2026
SANEF,LAON N°13,ARRAS EST (A1) N°15,,8.80,,,,,official-2026
SANEF,LAON N°13,ARRAS NORD (A26) N°7,,10.20,,,,,official-2026
SANEF,LAON N°13,ATHIES N°54,,4.60,,,,,official-2026
SANEF,LAON N°13,BAPAUME N°14 A1,,10.00,,,,,official-2026
SANEF,LAON N°13,BÉTHUNE N°6,,11.90,,,,,official-2026
SANEF,LAON N°13,CALAIS (péage de Setques),,19.70,,,,,official-2026
SANEF,LAON N°13,CAMBRAI N°14,,7.10,,,,,official-2026
SANEF,LAON N°13,COMPIÈGNE OUEST N°10,,9.50,,,,,official-2026
SANEF,LAON N°13,GARE TGV N°53,,5.60,,,,,official-2026
SANEF,LAON N°13,GUIGNICOURT N°14,,2.20,,,,,official-2026
SANEF,LAON N°13,HORDAIN (péage d'Hordain) A2,,8.60,,,,,official-2026
SANEF,LAON N°13,LA FÈRE N°12,,1.30,,,,,official-2026
SANEF,LAON N°13,LILLE / DOURGES (péage de Fresnes),,11.10,,,,,official-2026
SANEF,LAON N°13,LILLERS N°5,,12.70,,,,,official-2026
SANEF,LAON N°13,LIÉVIN N°6.2,,11.00,,,,,official-2026
SANEF,LAON N°13,MARQUION N°8,,7.10,,,,,official-2026
SANEF,LAON N°13,MASNIÈRES N°9,,5.80,,,,,official-2026
SANEF,LAON N°13,NŒUX-LES-MINES N°6.1 A26 NORD,,11.70,,,,,official-2026
SANEF,LAON N°13,PARIS / ROISSY (péage de Chamant),,14.30,,,,,official-2026
SANEF,LAON N°13,PONT-SAINTE-MAXENCE N°9,,9.90,,,,,official-2026
SANEF,LAON N°13,PÉRONNE / VALLEE DE LA SOMME N°13,,5.80,,,,,official-2026
SANEF,LAON N°13,REIMS (péage de Courcy),,4.80,,,,,official-2026
SANEF,LAON N°13,RESSONS N°11,,8.60,,,,,official-2026
SANEF,LAON N°13,ROYE N°12,,7.20,,,,,official-2026
SANEF,LAON N°13,SAINT-OMER N°3,,15.60,,,,,official-2026
SANEF,LAON N°13,SAINT-QUENTIN NORD N°10,,3.90,,,,,official-2026
SANEF,LAON N°13,SAINT-QUENTIN SUD N°11,,2.90,,,,,official-2026
SANEF,LAON N°13,SENLIS N°8,,11.70,,,,,official-2026
SANEF,LAON N°13,VILLERS-BRETONNEUX N°52,,7.50,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),AIRE-SUR-LA-LYS N°4,,7.20,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),ALBERT N°13.1,,4.90,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),AMIENS EST (péage de Jules Verne) A29,,10.20,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),ARRAS EST (A1) N°15,,1.50,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),ARRAS NORD (A26) N°7,,1.60,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),ATHIES N°54,,7.10,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),BAPAUME N°14 A1,,3.60,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),BÉTHUNE N°6,,4.00,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),CALAIS (péage de Setques),,10.20,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),CAMBRAI N°14,,3.60,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),COMPIÈGNE OUEST N°10,,12.40,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),GARE TGV N°53,,5.50,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),GUIGNICOURT N°14,,12.50,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),HORDAIN (péage d'Hordain) A2,,4.80,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),LA FÈRE N°12,,8.90,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),LAON N°13,,11.10,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),LILLERS N°5,,4.80,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),LIÉVIN N°6.2,,2.60,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),MARQUION N°8,,2.90,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),MASNIÈRES N°9,,4.60,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),NŒUX-LES-MINES N°6.1 A26 NORD,,3.20,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),PARIS / ROISSY (péage de Chamant),,18.90,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),PONT-SAINTE-MAXENCE N°9,,12.70,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),PÉRONNE / VALLEE DE LA SOMME N°13,,5.50,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),REIMS (péage de Courcy),,18.50,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),RESSONS N°11,,10.30,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),ROYE N°12,,8.50,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),SAINT-OMER N°3,,7.80,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),SAINT-QUENTIN NORD N°10,,7.00,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),SAINT-QUENTIN SUD N°11,,7.90,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),SENLIS N°8,,14.60,,,,,official-2026
SANEF,LILLE / DOURGES (péage de Fresnes),VILLERS-BRETONNEUX N°52,,8.30,,,,,official-2026
SANEF,LILLERS N°5,AIRE-SUR-LA-LYS N°4,,1.60,,,,,official-2026
SANEF,LILLERS N°5,ALBERT N°13.1,,7.00,,,,,official-2026
SANEF,LILLERS N°5,AMIENS EST (péage de Jules Verne) A29,,11.40,,,,,official-2026
SANEF,LILLERS N°5,ARRAS EST (A1) N°15,,4.00,,,,,official-2026
SANEF,LILLERS N°5,ARRAS NORD (A26) N°7,,3.00,,,,,official-2026
SANEF,LILLERS N°5,ATHIES N°54,,8.70,,,,,official-2026
SANEF,LILLERS N°5,BAPAUME N°14 A1,,5.40,,,,,official-2026
SANEF,LILLERS N°5,BÉTHUNE N°6,,1.10,,,,,official-2026
SANEF,LILLERS N°5,CALAIS (péage de Setques),,5.50,,,,,official-2026
SANEF,LILLERS N°5,CAMBRAI N°14,,5.80,,,,,official-2026
SANEF,LILLERS N°5,COMPIÈGNE OUEST N°10,,12.80,,,,,official-2026
SANEF,LILLERS N°5,GARE TGV N°53,,7.70,,,,,official-2026
SANEF,LILLERS N°5,GUIGNICOURT N°14,,14.60,,,,,official-2026
SANEF,LILLERS N°5,HORDAIN (péage d'Hordain) A2,,7.40,,,,,official-2026
SANEF,LILLERS N°5,LA FÈRE N°12,,10.30,,,,,official-2026
SANEF,LILLERS N°5,LAON N°13,,12.70,,,,,official-2026
SANEF,LILLERS N°5,LILLE / DOURGES (péage de Fresnes),,4.80,,,,,official-2026
SANEF,LILLERS N°5,LIÉVIN N°6.2,,1.90,,,,,official-2026
SANEF,LILLERS N°5,MARQUION N°8,,5.50,,,,,official-2026
SANEF,LILLERS N°5,MASNIÈRES N°9,,6.40,,,,,official-2026
SANEF,LILLERS N°5,NŒUX-LES-MINES N°6.1 A26 NORD,,1.40,,,,,official-2026
SANEF,LILLERS N°5,PARIS / ROISSY (péage de Chamant),,19.50,,,,,official-2026
SANEF,LILLERS N°5,PONT-SAINTE-MAXENCE N°9,,13.70,,,,,official-2026
SANEF,LILLERS N°5,PÉRONNE / VALLEE DE LA SOMME N°13,,7.20,,,,,official-2026
SANEF,LILLERS N°5,REIMS (péage de Courcy),,20.00,,,,,official-2026
SANEF,LILLERS N°5,RESSONS N°11,,11.00,,,,,official-2026
SANEF,LILLERS N°5,ROYE N°12,,9.60,,,,,official-2026
SANEF,LILLERS N°5,SAINT-OMER N°3,,2.50,,,,,official-2026
SANEF,LILLERS N°5,SAINT-QUENTIN NORD N°10,,9.30,,,,,official-2026
SANEF,LILLERS N°5,SAINT-QUENTIN SUD N°11,,9.60,,,,,official-2026
SANEF,LILLERS N°5,SENLIS N°8,,15.10,,,,,official-2026
SANEF,LILLERS N°5,VILLERS-BRETONNEUX N°52,,9.60,,,,,official-2026
SANEF,LIÉVIN N°6.2,AIRE-SUR-LA-LYS N°4,,4.10,,,,,official-2026
SANEF,LIÉVIN N°6.2,ALBERT N°13.1,,4.80,,,,,official-2026
SANEF,LIÉVIN N°6.2,AMIENS EST (péage de Jules Verne) A29,,9.90,,,,,official-2026
SANEF,LIÉVIN N°6.2,ARRAS EST (A1) N°15,,2.00,,,,,official-2026
SANEF,LIÉVIN N°6.2,ARRAS NORD (A26) N°7,,1.00,,,,,official-2026
SANEF,LIÉVIN N°6.2,ATHIES N°54,,6.70,,,,,official-2026
SANEF,LIÉVIN N°6.2,BAPAUME N°14 A1,,3.80,,,,,official-2026
SANEF,LIÉVIN N°6.2,BÉTHUNE N°6,,1.00,,,,,official-2026
SANEF,LIÉVIN N°6.2,CALAIS (péage de Setques),,8.70,,,,,official-2026
SANEF,LIÉVIN N°6.2,CAMBRAI N°14,,4.30,,,,,official-2026
SANEF,LIÉVIN N°6.2,COMPIÈGNE OUEST N°10,,10.60,,,,,official-2026
SANEF,LIÉVIN N°6.2,GARE TGV N°53,,5.80,,,,,official-2026
SANEF,LIÉVIN N°6.2,GUIGNICOURT N°14,,13.30,,,,,official-2026
SANEF,LIÉVIN N°6.2,HORDAIN (péage d'Hordain) A2,,5.00,,,,,official-2026
SANEF,LIÉVIN N°6.2,LA FÈRE N°12,,9.30,,,,,official-2026
SANEF,LIÉVIN N°6.2,LAON N°13,,11.00,,,,,official-2026
SANEF,LIÉVIN N°6.2,LILLE / DOURGES (péage de Fresnes),,2.60,,,,,official-2026
SANEF,LIÉVIN N°6.2,LILLERS N°5,,1.90,,,,,official-2026
SANEF,LIÉVIN N°6.2,MARQUION N°8,,3.30,,,,,official-2026
SANEF,LIÉVIN N°6.2,MASNIÈRES N°9,,4.60,,,,,official-2026
SANEF,LIÉVIN N°6.2,NŒUX-LES-MINES N°6.1 A26 NORD,,0.50,,,,,official-2026
SANEF,LIÉVIN N°6.2,PARIS / ROISSY (péage de Chamant),,16.60,,,,,official-2026
SANEF,LIÉVIN N°6.2,PONT-SAINTE-MAXENCE N°9,,11.00,,,,,official-2026
SANEF,LIÉVIN N°6.2,PÉRONNE / VALLEE DE LA SOMME N°13,,5.50,,,,,official-2026
SANEF,LIÉVIN N°6.2,REIMS (péage de Courcy),,16.60,,,,,official-2026
SANEF,LIÉVIN N°6.2,RESSONS N°11,,9.10,,,,,official-2026
SANEF,LIÉVIN N°6.2,ROYE N°12,,7.90,,,,,official-2026
SANEF,LIÉVIN N°6.2,SAINT-OMER N°3,,4.60,,,,,official-2026
SANEF,LIÉVIN N°6.2,SAINT-QUENTIN NORD N°10,,7.10,,,,,official-2026
SANEF,LIÉVIN N°6.2,SAINT-QUENTIN SUD N°11,,7.90,,,,,official-2026
SANEF,LIÉVIN N°6.2,SENLIS N°8,,12.90,,,,,official-2026
SANEF,LIÉVIN N°6.2,VILLERS-BRETONNEUX N°52,,8.20,,,,,official-2026
SANEF,MARQUION N°8,AIRE-SUR-LA-LYS N°4,,8.00,,,,,official-2026
SANEF,MARQUION N°8,ALBERT N°13.1,,3.80,,,,,official-2026
SANEF,MARQUION N°8,AMIENS EST (péage de Jules Verne) A29,,9.10,,,,,official-2026
SANEF,MARQUION N°8,ARRAS EST (A1) N°15,,2.10,,,,,official-2026
SANEF,MARQUION N°8,ARRAS NORD (A26) N°7,,2.20,,,,,official-2026
SANEF,MARQUION N°8,ATHIES N°54,,4.70,,,,,official-2026
SANEF,MARQUION N°8,BAPAUME N°14 A1,,3.10,,,,,official-2026
SANEF,MARQUION N°8,BÉTHUNE N°6,,4.10,,,,,official-2026
SANEF,MARQUION N°8,CALAIS (péage de Setques),,11.70,,,,,official-2026
SANEF,MARQUION N°8,CAMBRAI N°14,,0.90,,,,,official-2026
SANEF,MARQUION N°8,COMPIÈGNE OUEST N°10,,8.40,,,,,official-2026
SANEF,MARQUION N°8,GARE TGV N°53,,5.00,,,,,official-2026
SANEF,MARQUION N°8,GUIGNICOURT N°14,,9.40,,,,,official-2026
SANEF,MARQUION N°8,HORDAIN (péage d'Hordain) A2,,2.10,,,,,official-2026
SANEF,MARQUION N°8,LA FÈRE N°12,,5.30,,,,,official-2026
SANEF,MARQUION N°8,LAON N°13,,7.10,,,,,official-2026
SANEF,MARQUION N°8,LILLE / DOURGES (péage de Fresnes),,2.90,,,,,official-2026
SANEF,MARQUION N°8,LILLERS N°5,,5.50,,,,,official-2026
SANEF,MARQUION N°8,LIÉVIN N°6.2,,3.30,,,,,official-2026
SANEF,MARQUION N°8,MASNIÈRES N°9,,1.20,,,,,official-2026
SANEF,MARQUION N°8,NŒUX-LES-MINES N°6.1 A26 NORD,,3.50,,,,,official-2026
SANEF,MARQUION N°8,PARIS / ROISSY (péage de Chamant),,12.90,,,,,official-2026
SANEF,MARQUION N°8,PONT-SAINTE-MAXENCE N°9,,8.90,,,,,official-2026
SANEF,MARQUION N°8,PÉRONNE / VALLEE DE LA SOMME N°13,,4.50,,,,,official-2026
SANEF,MARQUION N°8,REIMS (péage de Courcy),,13.30,,,,,official-2026
SANEF,MARQUION N°8,RESSONS N°11,,7.30,,,,,official-2026
SANEF,MARQUION N°8,ROYE N°12,,6.20,,,,,official-2026
SANEF,MARQUION N°8,SAINT-OMER N°3,,8.60,,,,,official-2026
SANEF,MARQUION N°8,SAINT-QUENTIN NORD N°10,,3.20,,,,,official-2026
SANEF,MARQUION N°8,SAINT-QUENTIN SUD N°11,,4.00,,,,,official-2026
SANEF,MARQUION N°8,SENLIS N°8,,10.30,,,,,official-2026
SANEF,MARQUION N°8,VILLERS-BRETONNEUX N°52,,7.30,,,,,official-2026
SANEF,MASNIÈRES N°9,AIRE-SUR-LA-LYS N°4,,8.80,,,,,official-2026
SANEF,MASNIÈRES N°9,ALBERT N°13.1,,2.80,,,,,official-2026
SANEF,MASNIÈRES N°9,AMIENS EST (péage de Jules Verne) A29,,7.40,,,,,official-2026
SANEF,MASNIÈRES N°9,ARRAS EST (A1) N°15,,3.50,,,,,official-2026
SANEF,MASNIÈRES N°9,ARRAS NORD (A26) N°7,,3.50,,,,,official-2026
SANEF,MASNIÈRES N°9,ATHIES N°54,,3.70,,,,,official-2026
SANEF,MASNIÈRES N°9,BAPAUME N°14 A1,,4.10,,,,,official-2026
SANEF,MASNIÈRES N°9,BÉTHUNE N°6,,5.80,,,,,official-2026
SANEF,MASNIÈRES N°9,CALAIS (péage de Setques),,12.30,,,,,official-2026
SANEF,MASNIÈRES N°9,CAMBRAI N°14,,1.20,,,,,official-2026
SANEF,MASNIÈRES N°9,COMPIÈGNE OUEST N°10,,8.40,,,,,official-2026
SANEF,MASNIÈRES N°9,GARE TGV N°53,,4.10,,,,,official-2026
SANEF,MASNIÈRES N°9,GUIGNICOURT N°14,,8.30,,,,,official-2026
SANEF,MASNIÈRES N°9,HORDAIN (péage d'Hordain) A2,,2.30,,,,,official-2026
SANEF,MASNIÈRES N°9,LA FÈRE N°12,,4.20,,,,,official-2026
SANEF,MASNIÈRES N°9,LAON N°13,,5.80,,,,,official-2026
SANEF,MASNIÈRES N°9,LILLE / DOURGES (péage de Fresnes),,4.60,,,,,official-2026
SANEF,MASNIÈRES N°9,LILLERS N°5,,6.40,,,,,official-2026
SANEF,MASNIÈRES N°9,LIÉVIN N°6.2,,4.60,,,,,official-2026
SANEF,MASNIÈRES N°9,MARQUION N°8,,1.20,,,,,official-2026
SANEF,MASNIÈRES N°9,NŒUX-LES-MINES N°6.1 A26 NORD,,5.10,,,,,official-2026
SANEF,MASNIÈRES N°9,PARIS / ROISSY (péage de Chamant),,12.70,,,,,official-2026
SANEF,MASNIÈRES N°9,PONT-SAINTE-MAXENCE N°9,,8.60,,,,,official-2026
SANEF,MASNIÈRES N°9,PÉRONNE / VALLEE DE LA SOMME N°13,,3.60,,,,,official-2026
SANEF,MASNIÈRES N°9,REIMS (péage de Courcy),,11.80,,,,,official-2026
SANEF,MASNIÈRES N°9,RESSONS N°11,,6.70,,,,,official-2026
SANEF,MASNIÈRES N°9,ROYE N°12,,5.10,,,,,official-2026
SANEF,MASNIÈRES N°9,SAINT-OMER N°3,,9.50,,,,,official-2026
SANEF,MASNIÈRES N°9,SAINT-QUENTIN NORD N°10,,2.00,,,,,official-2026
SANEF,MASNIÈRES N°9,SAINT-QUENTIN SUD N°11,,2.50,,,,,official-2026
SANEF,MASNIÈRES N°9,SENLIS N°8,,9.80,,,,,official-2026
SANEF,MASNIÈRES N°9,VILLERS-BRETONNEUX N°52,,5.50,,,,,official-2026
SANEF,MÉRU N°13,ABBEVILLE EST N°22,,10.90,,,,,official-2026
SANEF,MÉRU N°13,ABBEVILLE NORD N°23,,12.00,,,,,official-2026
SANEF,MÉRU N°13,AMIENS NORD N°20,,7.60,,,,,official-2026
SANEF,MÉRU N°13,AMIENS OUEST N°19,,7.10,,,,,official-2026
SANEF,MÉRU N°13,AMIENS SUD (péage de Dury),,7.20,,,,,official-2026
SANEF,MÉRU N°13,AUMALE N°12,,9.50,,,,,official-2026
SANEF,MÉRU N°13,BEAUVAIS CENTRE N°14,,2.00,,,,,official-2026
SANEF,MÉRU N°13,BEAUVAIS NORD N°15,,2.60,,,,,official-2026
SANEF,MÉRU N°13,BERCK N°25,,15.90,,,,,official-2026
SANEF,MÉRU N°13,BOULOGNE EST (péage d'Herquelingue),,21.90,,,,,official-2026
SANEF,MÉRU N°13,BOULOGNE SUD N°28,,19.70,,,,,official-2026
SANEF,MÉRU N°13,ESSERTAUX N°17,,5.10,,,,,official-2026
SANEF,MÉRU N°13,ETAPLES / LE TOUQUET N°26,,17.30,,,,,official-2026
SANEF,MÉRU N°13,HARDIVILLERS N°16,,4.10,,,,,official-2026
SANEF,MÉRU N°13,L'ISLE-ADAM (péage d'Amblainville),,1.90,,,,,official-2026
SANEF,MÉRU N°13,LA CÔTE PICARDE N°24 A16,,13.80,,,,,official-2026
SANEF,MÉRU N°13,NEUFCHÂTEL-EN-BRAY (A28),,11.00,,,,,official-2026
SANEF,MÉRU N°13,NEUFCHÂTEL-HARDELOT N°27,,18.20,,,,,official-2026
SANEF,MÉRU N°13,POIX-DE-PICARDIE N°13 A29,,8.00,,,,,official-2026
SANEF,MÉRU N°13,SALOUËL N°18,,6.70,,,,,official-2026
SANEF,MÉRU N°13,VALLÉE DE LA NIÈVRE N°21,,9.70,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),ABBEVILLE EST N°22,,8.10,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),ABBEVILLE NORD N°23,,8.90,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),AMIENS NORD N°20,,6.20,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),AMIENS OUEST N°19,,5.20,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),AMIENS SUD (péage de Dury),,6.80,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),AUMALE N°12,,1.20,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),BEAUVAIS CENTRE N°14,,10.00,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),BEAUVAIS NORD N°15,,9.70,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),BERCK N°25,,12.60,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),BOULOGNE EST (péage d'Herquelingue),,17.20,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),BOULOGNE SUD N°28,,14.90,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),ESSERTAUX N°17,,6.20,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),ETAPLES / LE TOUQUET N°26,,12.70,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),HARDIVILLERS N°16,,8.10,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),L'ISLE-ADAM (péage d'Amblainville),,14.90,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),LA CÔTE PICARDE N°24 A16,,10.10,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),MÉRU N°13,,11.00,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),NEUFCHÂTEL-HARDELOT N°27,,13.30,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),POIX-DE-PICARDIE N°13 A29,,3.40,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),SALOUËL N°18,,5.50,,,,,official-2026
SANEF,NEUFCHÂTEL-EN-BRAY (A28),VALLÉE DE LA NIÈVRE N°21,,7.00,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,ABBEVILLE EST N°22,,7.20,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,ABBEVILLE NORD N°23,,6.50,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,AMIENS NORD N°20,,10.90,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,AMIENS OUEST N°19,,10.90,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,AMIENS SUD (péage de Dury),,12.40,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,AUMALE N°12,,11.80,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,BEAUVAIS CENTRE N°14,,16.10,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,BEAUVAIS NORD N°15,,15.90,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,BERCK N°25,,2.20,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,BOULOGNE EST (péage d'Herquelingue),,1.90,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,BOULOGNE SUD N°28,,1.10,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,ESSERTAUX N°17,,11.80,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,ETAPLES / LE TOUQUET N°26,,1.20,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,HARDIVILLERS N°16,,13.90,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,L'ISLE-ADAM (péage d'Amblainville),,21.80,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,LA CÔTE PICARDE N°24 A16,,4.30,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,MÉRU N°13,,18.20,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,NEUFCHÂTEL-EN-BRAY (A28),,13.30,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,POIX-DE-PICARDIE N°13 A29,,11.40,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,SALOUËL N°18,,11.10,,,,,official-2026
SANEF,NEUFCHÂTEL-HARDELOT N°27,VALLÉE DE LA NIÈVRE N°21,,8.70,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,AIRE-SUR-LA-LYS N°4,,3.40,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,ALBERT N°13.1,,5.20,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,AMIENS EST (péage de Jules Verne) A29,,10.40,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,ARRAS EST (A1) N°15,,2.50,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,ARRAS NORD (A26) N°7,,1.40,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,ATHIES N°54,,7.10,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,BAPAUME N°14 A1,,4.20,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,BÉTHUNE N°6,,0.50,,,,,official-2026
